5.00|5.00,10.558643421824808
5.00|5.50,9.705184526556573
5.00|6.00,10.523588743560856
5.00|6.50,11.415877552950832
5.00|7.00,12.234766509630697
5.00|7.50,13.117338887365126
5.00|8.00,11.396604120683442
5.00|8.50,11.9615249937519
5.00|9.00,7.460764392979249
5.00|9.50,11.342635137480023
5.00|10.00,11.378662538839215
5.00|10.50,11.375635201851207
5.00|11.00,11.74386387462146
5.00|11.50,9.859300714856959
5.00|12.00,15.832465275304767
5.00|12.50,9.54636276909882
5.00|13.00,11.523353312403845
5.00|13.50,11.249625498101208
5.00|14.00,11.142616253185649
5.00|14.50,11.664687510070442
5.00|15.00,8.962525573207065
5.00|15.50,9.857495419901092
5.00|16.00,11.288330460646337
5.00|16.50,10.866350506773786
5.00|17.00,8.870884207792184
5.00|17.50,11.758150957489566
5.00|18.00,8.853441675680875
5.00|18.50,7.0793454866496575
5.00|19.00,11.638939949822587
5.00|19.50,11.242849918689323
5.00|20.00,12.651500493122416
5.00|20.50,12.574287459853274
5.00|21.00,12.07955503629195
5.00|21.50,11.483349214040603
5.00|22.00,10.044192681170122
5.00|22.50,12.087671244153553
5.00|23.00,8.32249655635249
5.00|23.50,11.331587831572417
5.00|24.00,8.268607711792097
5.00|24.50,9.739133175550611
5.00|25.00,10.747099929231535
5.00|25.50,8.803002328363188
5.00|26.00,9.661978047551603
5.00|26.50,9.668777698803114
5.00|27.00,12.796949866419826
5.00|27.50,9.918397239463697
5.00|28.00,12.827541265215562
5.00|28.50,11.003964102938413
5.00|29.00,11.77802673107845
5.00|29.50,11.812974067611012
5.00|30.00,11.6784271797035
5.00|30.50,12.90444093663217
5.00|31.00,11.062528447196433
5.00|31.50,12.514235401207182
5.00|32.00,7.8504871859594125
5.00|32.50,12.054031824557024
5.00|33.00,12.433126504678034
5.00|33.50,8.770666969651828
5.00|34.00,9.552026905035996
5.00|34.50,13.080239794921207
5.00|35.00,9.935803046937792
5.00|35.50,9.644979359895107
5.00|36.00,10.555458878688547
5.00|36.50,8.823721023332482
5.00|37.00,12.224282187773126
5.00|37.50,11.583502193162948
5.00|38.00,11.432873299135844
5.00|38.50,12.621318949958546
5.00|39.00,11.454399101115415
5.00|39.50,10.888924444975828
5.00|40.00,10.882060099161349
5.00|40.50,10.899183499454484
5.00|41.00,9.216840869846227
5.00|41.50,11.55543869709126
5.00|42.00,14.777285861355383
5.00|42.50,11.1459064408692
5.00|43.00,11.178906016987991
5.00|43.50,10.365969087880638
5.00|44.00,10.875092166079268
5.00|44.50,12.821524974286422
5.00|45.00,11.248798236816423
5.00|45.50,11.168993451098881
5.00|46.00,10.981494069402528
5.00|46.50,10.425147344580337
5.00|47.00,10.871809575630076
5.00|47.50,10.340874245659498
5.00|48.00,10.201664462025265
5.00|48.50,11.185731032392837
5.00|49.00,10.86371758726906
5.00|49.50,12.342153315740305
5.00|50.00,11.974907971946383
7.00|7.00,12.907503155866532
7.00|7.70,10.023899616476564
7.00|8.40,9.48505505150281
7.00|9.10,10.935081889301767
7.00|9.80,10.452406976856068
7.00|10.50,10.711311306158283
7.00|11.20,10.618628288607242
7.00|11.90,8.81615411112584
7.00|12.60,12.780207501667187
7.00|13.30,11.639826346346954
7.00|14.00,10.982161126635939
7.00|14.70,11.56523228812696
7.00|15.40,9.21398230118062
7.00|16.10,13.046190561764336
7.00|16.80,9.831278496725576
7.00|17.50,9.841967012201781
7.00|18.20,10.270954332068882
7.00|18.90,10.944722710797521
7.00|19.60,8.53077152614303
7.00|20.30,9.958687828893696
7.00|21.00,9.276791678993892
7.00|21.70,9.762837924029313
7.00|22.40,11.1163520008927
7.00|23.10,9.274578368001231
7.00|23.80,11.836521447110565
7.00|24.50,8.949965904795274
7.00|25.20,12.813319225065031
7.00|25.90,11.113959044413727
7.00|26.60,11.950728358021983
7.00|27.30,10.70904655125226
7.00|28.00,10.562971442644475
7.00|28.70,11.691625362366645
7.00|29.40,10.209125170551664
7.00|30.10,13.540080662416486
7.00|30.80,11.573954270451312
7.00|31.50,8.189769266144427
7.00|32.20,9.603864407223556
7.00|32.90,9.604783678680073
7.00|33.60,10.682810262458288
7.00|34.30,12.082455741424765
7.00|35.00,13.25946183469155
7.00|35.70,13.431403875035604
7.00|36.40,9.745344219320373
7.00|37.10,9.108143394691664
7.00|37.80,11.693695188230386
7.00|38.50,13.004423845767622
7.00|39.20,14.467973856671287
7.00|39.90,7.872989791543789
7.00|40.60,8.262912887969188
7.00|41.30,11.466073516816571
7.00|42.00,11.561812188609025
7.00|42.70,10.692510733299702
7.00|43.40,10.869035890819852
7.00|44.10,9.590686558762044
7.00|44.80,7.623778203516315
7.00|45.50,10.493187232927184
7.00|46.20,7.81519480981102
7.00|46.90,9.75285757611312
7.00|47.60,9.284151642730263
7.00|48.30,8.53839888355024
7.00|49.00,13.345133833435934
7.00|49.70,9.524851337871274
7.00|50.40,9.818755243423112
7.00|51.10,11.307758943909073
7.00|51.80,10.333302074784472
7.00|52.50,10.534418676617747
7.00|53.20,9.889125032093684
7.00|53.90,12.78004572960904
7.00|54.60,7.860334502319036
7.00|55.30,12.564103265742345
7.00|56.00,9.210639267664913
7.00|56.70,7.357993124115472
7.00|57.40,7.749313964229713
7.00|58.10,8.21848020518532
7.00|58.80,10.941295315674418
7.00|59.50,11.651203430402981
7.00|60.20,9.635720787130277
7.00|60.90,11.45104685716296
7.00|61.60,8.281098241335968
7.00|62.30,11.110166235050716
7.00|63.00,9.677066667276629
7.00|63.70,9.03170485381568
7.00|64.40,11.821827129941074
7.00|65.10,9.598670457075757
7.00|65.80,10.11051149955963
7.00|66.50,9.138855562218724
7.00|67.20,11.563969623463258
7.00|67.90,6.792347582782835
7.00|68.60,10.589132288050687
7.00|69.30,12.59071832393935
7.00|70.00,11.23569292470983
9.00|9.00,8.527651517976247
9.00|9.90,9.120006684724963
9.00|10.80,9.920077713125874
9.00|11.70,12.063344183855536
9.00|12.60,11.142235321318145
9.00|13.50,10.698126512908692
9.00|14.40,9.905328928259133
9.00|15.30,12.986890292503494
9.00|16.20,8.359790332973256
9.00|17.10,8.765308525831424
9.00|18.00,9.44608843713873
9.00|18.90,10.68977952421623
9.00|19.80,10.712180546883197
9.00|20.70,11.51448294133842
9.00|21.60,9.113396797655714
9.00|22.50,10.997981799774669
9.00|23.40,9.842043338158904
9.00|24.30,9.074261028397048
9.00|25.20,10.41425895805664
9.00|26.10,12.096361300563302
9.00|27.00,8.434143125642064
9.00|27.90,10.591153454749588
9.00|28.80,7.836502319533118
9.00|29.70,8.939208291789361
9.00|30.60,10.51727857484141
9.00|31.50,11.9068825923858
9.00|32.40,10.558887591509505
9.00|33.30,10.7152298844215
9.00|34.20,10.395190577867801
9.00|35.10,10.660014169602388
9.00|36.00,8.929044148190433
9.00|36.90,10.846454296221754
9.00|37.80,9.727900278404674
9.00|38.70,8.615839626937259
9.00|39.60,8.332083244692962
9.00|40.50,10.899680690651296
9.00|41.40,9.311572427980451
9.00|42.30,11.627937423074293
9.00|43.20,9.255570332172177
9.00|44.10,11.967611599416164
9.00|45.00,8.566430345244193
9.00|45.90,9.820483773471768
9.00|46.80,11.836734065937579
9.00|47.70,11.29832933007117
9.00|48.60,11.214357807489108
9.00|49.50,11.33477193842704
9.00|50.40,11.84099038110506
9.00|51.30,12.067129864114024
9.00|52.20,11.360028052837777
9.00|53.10,8.33138341381874
9.00|54.00,11.770138487601605
9.00|54.90,11.420699461023332
9.00|55.80,12.594483102227496
9.00|56.70,8.606349606934906
9.00|57.60,11.861414528291686
9.00|58.50,8.176720875155917
9.00|59.40,10.667337459121732
9.00|60.30,12.48755965689558
9.00|61.20,9.08277035199901
9.00|62.10,9.010622573323557
9.00|63.00,12.858758527277605
9.00|63.90,9.932779371696185
9.00|64.80,8.65945370254487
9.00|65.70,9.764759736088793
9.00|66.60,7.293557265545518
9.00|67.50,12.008199547682073
