5.00|5.00,4.651391140553636
5.00|5.50,5.542828863455361
5.00|6.00,5.5459088558027485
5.00|6.50,4.826648049426112
5.00|7.00,5.359330260920186
5.00|7.50,5.912243782820915
5.00|8.00,4.656212345069723
5.00|8.50,4.852973852327033
5.00|9.00,5.575833383864929
5.00|9.50,5.267356816387993
5.00|10.00,4.876710469991704
5.00|10.50,5.18190151163282
5.00|11.00,5.340941498283203
5.00|11.50,5.3795742146606305
5.00|12.00,6.708000832946765
5.00|12.50,6.320447141332611
5.00|13.00,4.460683056635379
5.00|13.50,5.481815753892148
5.00|14.00,5.143184243339736
5.00|14.50,5.55121723147215
5.00|15.00,5.047562194959761
5.00|15.50,5.5717852299518125
5.00|16.00,4.350080255000025
5.00|16.50,4.9630315822923805
5.00|17.00,4.941343339439594
5.00|17.50,5.15151726778943
5.00|18.00,5.224555359562952
5.00|18.50,4.467038244352495
5.00|19.00,4.525060779522976
5.00|19.50,5.8748011250802445
5.00|20.00,5.029745325721217
5.00|20.50,4.731914021001736
5.00|21.00,5.51390898227766
5.00|21.50,4.875665379545807
5.00|22.00,4.878363479833811
5.00|22.50,4.500375992849748
5.00|23.00,4.7452668114087535
5.00|23.50,5.079211185526289
5.00|24.00,4.81865213396609
5.00|24.50,4.603539767705417
5.00|25.00,4.401297600845482
5.00|25.50,4.753199074530225
5.00|26.00,4.867022958646645
5.00|26.50,4.535991578888357
5.00|27.00,4.092477941389586
5.00|27.50,4.858287211357554
5.00|28.00,4.8287301194390615
5.00|28.50,5.272009379084328
5.00|29.00,4.931345249312389
5.00|29.50,4.833923195527359
5.00|30.00,4.179711837318953
5.00|30.50,5.4324207541826475
5.00|31.00,5.684725842915138
5.00|31.50,4.868572813147493
5.00|32.00,4.78268514645853
5.00|32.50,5.4712476211595105
5.00|33.00,5.048443960693095
5.00|33.50,3.8914824219139934
5.00|34.00,4.564729013627434
5.00|34.50,5.034787926692975
5.00|35.00,4.488717645528042
5.00|35.50,5.426156782284395
5.00|36.00,4.655326720695793
5.00|36.50,4.9785894189702855
5.00|37.00,4.94063347262034
5.00|37.50,5.21667489783383
5.00|38.00,4.552438638501536
5.00|38.50,4.7888239553314635
5.00|39.00,4.53456952814586
5.00|39.50,4.833187496605303
5.00|40.00,4.433220861976156
5.00|40.50,3.848906709424409
5.00|41.00,4.568560250562156
5.00|41.50,5.483780407714063
5.00|42.00,5.921213614973546
5.00|42.50,6.461350668905445
5.00|43.00,4.5853411982418315
5.00|43.50,5.622821908280405
5.00|44.00,4.692217464334363
5.00|44.50,4.577737095193483
5.00|45.00,4.622356852872277
5.00|45.50,5.083168635659637
