5.00|5.00,12.70605046599313
5.00|5.50,11.778641518822504
5.00|6.00,12.59275486640795
5.00|6.50,13.596526835689518
5.00|7.00,14.433910584272606
5.00|7.50,15.349174612395016
5.00|8.00,13.568433434362195
5.00|8.50,14.021586674753527
5.00|9.00,9.613144058929153
5.00|9.50,13.52935604068866
5.00|10.00,13.413921302465889
5.00|10.50,13.411830134775315
5.00|11.00,13.954286986873543
5.00|11.50,11.98377116177882
5.00|12.00,18.113581385894268
5.00|12.50,11.833649410048773
5.00|13.00,13.742128087551151
5.00|13.50,13.365607985989945
5.00|14.00,13.266041121334032
5.00|14.50,13.71427187709864
5.00|15.00,11.105984793260383
5.00|15.50,11.84209338001611
5.00|16.00,13.490719151280079
5.00|16.50,12.977798360552452
5.00|17.00,11.008235240945904
5.00|17.50,13.874569560206464
5.00|18.00,11.048218592808567
5.00|18.50,9.155297675204737
5.00|19.00,13.752822877950141
5.00|19.50,13.370239808554246
5.00|20.00,14.774397490581404
5.00|20.50,14.762465838137315
5.00|21.00,14.367409396858799
5.00|21.50,13.757632492146785
5.00|22.00,12.181382431035232
5.00|22.50,14.074241297326273
5.00|23.00,10.488453356017482
5.00|23.50,13.447891478563706
5.00|24.00,10.407754455517047
5.00|24.50,11.909167717344225
5.00|25.00,12.836594928491863
5.00|25.50,10.808469051028268
5.00|26.00,11.772629377369485
5.00|26.50,11.830842246586691
5.00|27.00,15.001748288226109
5.00|27.50,12.028019995688943
5.00|28.00,15.013410339282775
5.00|28.50,13.061300241133525
5.00|29.00,13.873143091567767
5.00|29.50,13.921224871099046
5.00|30.00,13.911908803229897
5.00|30.50,15.157634269309522
5.00|31.00,13.215249618899318
5.00|31.50,14.742636921240722
5.00|32.00,10.028268080936105
5.00|32.50,14.207258378204473
5.00|33.00,14.588731126388781
5.00|33.50,10.83405268721491
5.00|34.00,11.836054553997217
5.00|34.50,15.165624992813486
5.00|35.00,11.968809484400465
5.00|35.50,11.769731857817256
5.00|36.00,12.771713640836607
5.00|36.50,10.904126014321438
5.00|37.00,14.335564496379318
5.00|37.50,13.802556893607418
5.00|38.00,13.742676160393824
5.00|38.50,14.640101578966089
5.00|39.00,13.541224312355077
5.00|39.50,12.980238502574416
5.00|40.00,12.937938674437058
5.00|40.50,12.981327607985834
5.00|41.00,11.32004897360622
5.00|41.50,13.75077072592191
5.00|42.00,17.160478263241966
5.00|42.50,13.224536209845436
5.00|43.00,13.299268262715232
5.00|43.50,12.499981863898523
5.00|44.00,13.005284279583087
5.00|44.50,14.884814023949376
5.00|45.00,13.725134708887602
5.00|45.50,13.296893749044925
5.00|46.00,13.049676928317481
5.00|46.50,12.854925212628272
5.00|47.00,12.93135248622456
5.00|47.50,12.627389523526391
5.00|48.00,12.283510843374497
