5.00|5.00,17.107439333520023
5.00|5.50,16.040337601746785
5.00|6.00,16.731087112102138
5.00|6.50,17.957825401166893
5.00|7.00,18.83219873355643
5.00|7.50,19.8128460624548
5.00|8.00,17.912092061719715
5.00|8.50,18.141710036756784
5.00|9.00,13.917903390828965
5.00|9.50,17.99795195551711
5.00|10.00,17.484438829719238
5.00|10.50,17.48422000062353
5.00|11.00,18.40530682835442
5.00|11.50,16.232712055622557
5.00|12.00,22.67581360707327
5.00|12.50,16.45554364216101
5.00|13.00,18.179677637845753
5.00|13.50,17.59757296176742
5.00|14.00,17.57444081503747
5.00|14.50,17.813440611155023
5.00|15.00,15.392903233367022
5.00|15.50,15.811289300246147
5.00|16.00,17.89549653254757
5.00|16.50,17.200694068109783
5.00|17.00,15.326674888683318
5.00|17.50,18.13146562761084
5.00|18.00,15.437772427063953
5.00|18.50,13.307202052314905
5.00|19.00,18.020722305419127
5.00|19.50,17.62501958828409
5.00|20.00,19.068111796723002
5.00|20.50,19.1388225947054
5.00|21.00,18.943118117992483
5.00|21.50,18.306199048359154
5.00|22.00,16.45576193076546
5.00|22.50,18.06447827513615
5.00|23.00,14.82036695534748
5.00|23.50,17.680498772546287
5.00|24.00,14.77790638578636
5.00|24.50,16.249236800931453
5.00|25.00,17.01558492701254
5.00|25.50,14.889624734088567
5.00|26.00,15.993932037005255
5.00|26.50,16.16005418059593
5.00|27.00,19.41134513183867
5.00|27.50,16.24726550813944
5.00|28.00,19.385148487417197
5.00|28.50,17.17597251752375
5.00|29.00,18.138662251980737
5.00|29.50,18.201270998900323
5.00|30.00,18.3788720502827
5.00|30.50,19.66402093466424
5.00|31.00,17.520691962305083
5.00|31.50,19.199439961307803
5.00|32.00,14.383829870889496
5.00|32.50,18.513711485499382
5.00|33.00,18.899940369810277
5.00|33.50,15.011173400407632
5.00|34.00,16.40410985191966
5.00|34.50,19.345107726325693
5.00|35.00,16.034822359325805
5.00|35.50,16.022732622882245
5.00|36.00,17.21602053353284
5.00|36.50,15.094270452583242
5.00|37.00,18.581735707032397
5.00|37.50,18.259293047285794
5.00|38.00,18.36228188290979
5.00|38.50,18.67766683698117
5.00|39.00,17.785289803457715
5.00|39.50,17.21199810965733
5.00|40.00,17.06400250853757
5.00|40.50,17.241957942846987
5.00|41.00,15.526465181126213
5.00|41.50,18.172062584745415
5.00|42.00,21.946274778240994
5.00|42.50,17.38179574779792
5.00|43.00,17.539992754169724
5.00|43.50,16.768007415934292
5.00|44.00,17.265668506590725
5.00|44.50,19.011392123275286
5.00|45.00,18.67780765302994
5.00|45.50,17.56621251915545
5.00|46.00,17.186042646147396
5.00|46.50,17.714480948724145
5.00|47.00,17.05043830741354
5.00|47.50,17.20042007926017
5.00|48.00,16.447203606072968
5.00|48.50,17.264112312277888
5.00|49.00,16.98808413625745
5.00|49.50,18.477453073393136
5.00|50.00,18.205434218126268
7.00|7.00,19.30742376466841
7.00|7.70,16.27044623181141
7.00|8.40,15.615099243638133
7.00|9.10,17.342178269835195
7.00|9.80,16.811552718250933
7.00|10.50,16.855459998988575
7.00|11.20,16.282822384461287
7.00|11.90,14.423925587533338
7.00|12.60,19.034341279382545
7.00|13.30,17.680747322686422
7.00|14.00,16.954017478359987
7.00|14.70,18.234072639172126
7.00|15.40,15.451078824864714
7.00|16.10,19.437416681224857
7.00|16.80,15.830872849531165
7.00|17.50,15.733737457041233
7.00|18.20,16.505038737788226
7.00|18.90,16.955703931539684
7.00|19.60,15.077104191855138
7.00|20.30,16.16861295113887
7.00|21.00,15.585086458050283
7.00|21.70,15.801201379475195
7.00|22.40,17.500990226345934
7.00|23.10,15.297374146537898
7.00|23.80,18.20837320676442
7.00|24.50,15.352272607970592
7.00|25.20,19.107362180170753
7.00|25.90,17.37557394934671
7.00|26.60,18.309426723218206
7.00|27.30,16.621826551256454
7.00|28.00,17.001774827708743
7.00|28.70,18.082667594241357
7.00|29.40,15.87118450301572
7.00|30.10,19.835713976184074
7.00|30.80,18.04846259795648
7.00|31.50,14.026843243063084
7.00|32.20,16.060578786239798
7.00|32.90,15.741533783547897
7.00|33.60,17.030787501356517
7.00|34.30,18.23407794456076
7.00|35.00,19.520960174068158
7.00|35.70,19.78341605279217
7.00|36.40,15.841945476715994
7.00|37.10,15.524342114443597
7.00|37.80,18.138499614769334
7.00|38.50,19.51623694248122
7.00|39.20,20.867999531138686
7.00|39.90,13.790264206866317
7.00|40.60,14.173246984849415
7.00|41.30,18.124717424892715
7.00|42.00,17.531246678981095
7.00|42.70,17.143805619053655
7.00|43.40,16.967409205025206
7.00|44.10,15.195857311981461
7.00|44.80,13.68533206448556
7.00|45.50,16.491155775862545
7.00|46.20,13.749016426023251
7.00|46.90,16.11468417298259
7.00|47.60,15.639217148162489
7.00|48.30,14.495002553883632
7.00|49.00,20.189642070768066
7.00|49.70,15.54909071419486
7.00|50.40,15.476774776364895
7.00|51.10,17.491014204541212
7.00|51.80,16.480988358672118
7.00|52.50,16.58233698468728
7.00|53.20,16.403343295465127
7.00|53.90,18.849756522475857
7.00|54.60,13.508385552450275
7.00|55.30,18.966516656327602
7.00|56.00,15.333111292523387
7.00|56.70,13.621317299317132
7.00|57.40,13.442901839806355
7.00|58.10,13.994120063424905
7.00|58.80,16.824227971138452
7.00|59.50,17.40685705365048
7.00|60.20,15.782698078354688
7.00|60.90,17.044973945150147
7.00|61.60,14.232880940009785
7.00|62.30,17.483009763195287
7.00|63.00,15.488195585409207
7.00|63.70,15.063293059038786
7.00|64.40,17.154732914719133
7.00|65.10,15.230418476742758
7.00|65.80,15.928340805466707
7.00|66.50,15.44802042936734
7.00|67.20,18.609995431336664
7.00|67.90,12.558763089105774
7.00|68.60,15.78583915653904
7.00|69.30,18.58110086154466
7.00|70.00,17.198674723008978
9.00|9.00,14.374609681963998
9.00|9.90,15.10788868773751
9.00|10.80,15.747393651600184
9.00|11.70,18.185164646505353
9.00|12.60,17.05902894011273
9.00|13.50,16.562716554911123
9.00|14.40,16.133542500099804
9.00|15.30,18.926255331740883
9.00|16.20,14.201190470130085
9.00|17.10,14.671186788794895
9.00|18.00,15.359047118552413
9.00|18.90,16.413532985435722
9.00|19.80,16.765951146443427
9.00|20.70,17.278146065841703
9.00|21.60,15.41055424459371
9.00|22.50,16.901038310477734
9.00|23.40,15.695989988178761
9.00|24.30,14.945002981068265
9.00|25.20,16.437915099154964
9.00|26.10,18.314992591098324
9.00|27.00,14.518159291400144
9.00|27.90,16.70735190559745
9.00|28.80,13.659002322624742
9.00|29.70,15.056260692221514
9.00|30.60,16.26503596983391
9.00|31.50,17.960467123502596
9.00|32.40,16.88631389122342
9.00|33.30,16.9274244513427
9.00|34.20,16.13632842091162
9.00|35.10,16.78049357064139
9.00|36.00,14.972489133399714
9.00|36.90,16.860130175024082
9.00|37.80,15.38542176096779
9.00|38.70,14.037737790327355
9.00|39.60,14.18495651629985
9.00|40.50,16.693199868592526
9.00|41.40,15.308564514893812
9.00|42.30,17.12538776907859
9.00|43.20,15.336471180002265
9.00|44.10,18.154008151868545
9.00|45.00,14.63040651731254
9.00|45.90,15.596903989752255
9.00|46.80,17.518344957297167
9.00|47.70,17.21242277390483
9.00|48.60,17.514102255990444
9.00|49.50,17.416817807159447
9.00|50.40,18.174548478444642
9.00|51.30,18.33512340228943
9.00|52.20,17.449147955637816
9.00|53.10,13.846285189124604
9.00|54.00,17.91783858146756
9.00|54.90,17.05266706873117
9.00|55.80,19.14804269850086
9.00|56.70,14.292364794975251
9.00|57.60,17.731584169762282
9.00|58.50,13.802519985959023
9.00|59.40,16.928074365895377
9.00|60.30,18.63084673466691
9.00|61.20,14.852166230708962
9.00|62.10,14.843192886493089
9.00|63.00,19.004653977760334
9.00|63.90,15.921478229929269
9.00|64.80,14.861175937725779
9.00|65.70,15.49391140650218
9.00|66.60,12.698204898724109
9.00|67.50,17.934157951196816
9.00|68.40,15.127101117663761
9.00|69.30,15.6131231935562
9.00|70.20,14.318794655621463
9.00|71.10,14.516937142796337
9.00|72.00,14.422193155192597
9.00|72.90,20.01095815280937
9.00|73.80,16.248056002269823
9.00|74.70,13.578946104927738
9.00|75.60,16.409524554435425
9.00|76.50,14.679158795073361
9.00|77.40,16.92833726553725
9.00|78.30,16.268777599886814
9.00|79.20,16.878249231219826
9.00|80.10,15.206820222300522
9.00|81.00,12.44586384521729
11.00|11.00,16.07177351982403
11.00|12.10,16.718483518147412
11.00|13.20,17.253274981561624
11.00|14.30,15.875247284918627
11.00|15.40,16.527098965010005
11.00|16.50,17.179220288525833
11.00|17.60,16.599409071384073
11.00|18.70,16.99549343883764
11.00|19.80,16.685843970041034
11.00|20.90,14.479635542081764
11.00|22.00,16.360635521755324
11.00|23.10,17.59684273645725
11.00|24.20,17.522430685290654
11.00|25.30,15.723733886908205
11.00|26.40,14.613786900408162
11.00|27.50,16.046217316938193
11.00|28.60,13.627015023218467
11.00|29.70,15.819638953412674
11.00|30.80,14.598768910341326
11.00|31.90,15.148975439583573
11.00|33.00,16.158896828214626
11.00|34.10,16.167907191796775
11.00|35.20,14.206247774395372
11.00|36.30,14.387880700799487
11.00|37.40,17.106862450552
11.00|38.50,17.428293898382535
11.00|39.60,15.073590422861232
11.00|40.70,16.29417409824147
11.00|41.80,18.06273793702991
11.00|42.90,17.346183892997246
11.00|44.00,16.525030046858266
11.00|45.10,19.137196111763664
11.00|46.20,14.62581483117935
11.00|47.30,16.143490531387037
11.00|48.40,14.219495001625988
11.00|49.50,15.750956672767611
11.00|50.60,16.54420208237076
11.00|51.70,15.421644443596836
11.00|52.80,15.356889834077421
11.00|53.90,17.543245413384998
11.00|55.00,15.64311091531584
11.00|56.10,16.769920950049215
11.00|57.20,16.071242679449913
11.00|58.30,13.97517092126326
11.00|59.40,15.925403841820314
