0.0000000000000000e+00 4.6579270965898298e-09 1.1230119331497384e-03
1.0869903384070583e+00 4.6579904337469967e-09 1.1230165492315425e-03
1.6304855076105875e+00 4.6580220870812378e-09 1.1230188568088627e-03
4.0135027879645229e+00 4.6581609498961279e-09 1.1230289772374297e-03
4.3479613536282331e+00 4.6581804371702979e-09 1.1230303975722268e-03
2.1739806768141166e+00 4.6580537679761609e-09 1.1230211654495877e-03
4.3479613536282331e+00 4.6581804318594534e-09 1.1230303975352214e-03
6.5642767775412363e+00 4.6583095758760323e-09 1.1230398097478533e-03
7.6724344894977383e+00 4.6583741467393272e-09 1.1230445158702535e-03
1.2531279841922402e+01 4.6586572811243089e-09 1.1230651506314031e-03
1.3213223049280248e+01 4.6586970296890093e-09 1.1230680471714962e-03
8.7805922014542404e+00 4.6584387198777377e-09 1.1230492219321592e-03
1.3213223049280248e+01 4.6586970232289529e-09 1.1230680468062360e-03
1.6854588366306270e+01 4.6589092217736053e-09 1.1230835111920331e-03
1.8675271024819281e+01 4.6590153197602981e-09 1.1230912434298885e-03
2.6658264219837868e+01 4.6594805867672045e-09 1.1231251477289898e-03
2.7778684317384339e+01 4.6595458907213331e-09 1.1231299062218630e-03
2.0495953683332292e+01 4.6591214328345634e-09 1.1230989758893172e-03
2.7778684317384339e+01 4.6595458875438801e-09 1.1231299063134931e-03
3.2718257952375488e+01 4.6598338062901974e-09 1.1231508859962807e-03
3.5188044769871063e+01 4.6599777727906792e-09 1.1231613758958875e-03
4.6017110046582431e+01 4.6606090658265077e-09 1.1232073726730031e-03
4.7536978857348942e+01 4.6606976932041727e-09 1.1232138291959427e-03
3.7657831587366637e+01 4.6601217467975942e-09 1.1231718664610742e-03
4.7536978857348942e+01 4.6606976871087772e-09 1.1232138287964948e-03
5.5785516049574902e+01 4.6611786317618622e-09 1.1232488673361544e-03
5.9909784645687886e+01 4.6614191194111057e-09 1.1232663872930233e-03
7.7993116182490951e+01 4.6624738555440254e-09 1.1233432166795998e-03
8.0531127626252783e+01 4.6626219247903254e-09 1.1233540011087947e-03
6.4034053241800862e+01 4.6616596250692194e-09 1.1232839069762342e-03
8.0531127626252783e+01 4.6626219179127793e-09 1.1233540006925023e-03
8.9629537362483461e+01 4.6631527565522242e-09 1.1233926625707645e-03
9.4178742230598800e+01 4.6634182149502377e-09 1.1234119958042480e-03
1.1412525588310451e+02 4.6645825092675786e-09 1.1234967796450075e-03
1.1692476657117550e+02 4.6647459695006605e-09 1.1235086821553934e-03
9.8727947098714139e+01 4.6636836782701883e-09 1.1234313279599973e-03
1.1692476657117550e+02 4.6647459293727228e-09 1.1235086796432866e-03
1.2602317630740617e+02 4.6652772083864225e-09 1.1235473613317283e-03
1.3057238117552151e+02 4.6655429306889683e-09 1.1235667070886985e-03
1.5051889482802721e+02 4.6667083190331076e-09 1.1236515436160602e-03
1.5331840551609821e+02 4.6668719410244206e-09 1.1236634535789910e-03
1.3512158604363685e+02 4.6658086446159745e-09 1.1235860514180042e-03
1.5331840551609821e+02 4.6668719089160758e-09 1.1236634517675578e-03
1.6522940590749565e+02 4.6675681309196519e-09 1.1237141258633684e-03
1.7118490610319438e+02 4.6679164057988908e-09 1.1237394734785184e-03
1.9729748388433495e+02 4.6694441862739225e-09 1.1238506485039290e-03
2.0096240708168801e+02 4.6696588915325767e-09 1.1238662701467223e-03
1.7714040629889311e+02 4.6682646870184177e-09 1.1237648193759134e-03
2.0096240708168801e+02 4.6696585978014194e-09 1.1238662485809109e-03
2.1683515973396680e+02 4.6705878203463892e-09 1.1239338530964536e-03
2.2477153606010623e+02 4.6710528423449559e-09 1.1239676814125479e-03
